district_class,land_price_per_m2,soil_complexity,site_accessibility,land_area_m2,house_area_m2,design_complexity,materials_class,planned_duration_days,planned_budget,crew_experience_years,crew_efficiency_score,crew_current_load,supplier_reliability_score,delivery_distance_km,weather_season,material_price_index,mortgage_rate,market_demand_index,client_type,labor_cost_index,delay_days,actual_cost,actual_margin,budget_overrun,final_profit
standard,7554,1,5,824,220.97767298239427,1,econom,142,15113602.919295771,6,0.8495830731999384,3,0.8891008840959391,15,summer,1.0936449101766192,9.871326181011288,0.9415657255342829,private,1.0073358881499397,28.342351220248005,17837971.209461875,-0.18025935342577123,0,-2724368.290166104
econom,3730,1,3,441,193.36350728250096,1,econom,126,9429470.29130004,4,0.8181102293181706,2,0.8821261313573014,34,autumn,1.0450406939010846,9.99189576858775,0.8331666789438139,private,1.1199786973617665,34.34208643914325,10967544.352164483,-0.16311351680947805,1,-1538074.060864443
standard,10421,2,2,772,183.74612672214369,3,econom,140,15544857.068885747,3,0.9158212417746321,2,0.7978212758107504,26,autumn,0.9273145203193952,11.935371692514547,0.8358278723300037,private,1.0040769680494044,29.288035761718017,14819509.724370712,0.04666156409806267,0,725347.3445150349
premium,24186,5,2,705,196.67021522607746,4,econom,158,25117938.6090431,4,0.8388112777371022,1,0.9154249797327269,19,spring,1.0103684808417188,9.180297583003222,0.93756470710826,commercial,1.1604098317525038,33.96086636128975,28370940.77230901,-0.12950912150469013,1,-3253002.16326591
econom,4655,2,5,608,80.0,5,standard,98,7080240.0,8,1.0,0,0.9338703650461236,25,spring,1.0222017797869978,7.530346920055238,0.9894724685649081,private,1.1027033696157682,20.939507682271874,7732259.046430635,-0.09208996396035096,0,-652019.0464306353
econom,3612,5,3,866,236.05806223420566,1,standard,151,14980895.111710284,1,0.8657184907870397,0,0.8275359663429861,29,autumn,0.9886903509478713,9.564367064759569,0.8341091735735021,private,0.9131892246041584,37.567145319382384,14868172.383196697,0.007524432129924869,1,112722.72851358727
standard,8593,5,2,703,110.4131546929768,5,standard,116,11811536.73464884,3,0.8827664195979612,0,0.9001330476771526,17,summer,0.9943525717382122,7.749724625410597,1.1406171262372848,private,1.0679562035364134,21.215417128154392,12466396.984071787,-0.055442425836253056,0,-654860.249422947
econom,3595,3,5,984,114.80030938136989,5,premium,118,11249500.109789044,10,1.0,3,0.8311980691815319,11,summer,1.009197879040962,11.031778672320048,0.994396800975996,private,1.1467243064165324,27.318436956017266,12345765.805703731,-0.09745016980450034,1,-1096265.6959146876
econom,3920,4,4,791,126.44487184934135,4,standard,115,9622963.592467068,8,0.9017247274830509,1,0.9061079129158258,22,summer,1.0603012066884057,8.24812578384309,0.9459698148074452,commercial,1.1822729495504407,26.106923240178403,11421714.60972472,-0.186922770721665,1,-1798751.0172576513
econom,4731,4,1,552,132.161767690467,3,econom,109,8047982.70761868,10,0.9325303838204436,2,0.9584598290741343,16,winter,1.062338052654264,11.978317634260815,1.0086063172566426,private,0.9908237075601527,28.444375876199018,8714782.449520111,-0.08285302865651048,1,-666799.7419014312
econom,3841,1,3,761,225.020386509765,5,econom,185,12173816.4603906,9,0.9470641969917912,2,0.8746135964082392,30,spring,1.0921196460038618,7.887978206244116,0.9950180432441478,private,0.987522148101992,28.024125944279255,13477337.677803528,-0.1070758066424064,0,-1303521.2174129281
premium,19439,3,2,663,177.19165833715152,3,standard,136,21897639.916857578,3,0.9426409244760438,1,0.8853026985752137,9,summer,0.9343800288412518,8.89013479320237,0.8412680975720281,private,1.0636906565405029,30.40137865394097,21396875.108780198,0.022868437419681635,1,500764.80807738006
standard,11972,4,1,615,116.0747913112287,1,standard,79,13216519.565561434,9,1.0,2,1.0,12,winter,0.9220495163991848,7.73080875707887,0.8200504033295786,private,0.9049767514922464,11.356175419950569,11766954.583750203,0.10967826851998111,0,1449564.981811231
standard,6858,5,5,942,123.64237712038056,4,econom,114,11605931.084815223,10,1.0,0,0.8627522457547905,40,autumn,1.022107967497102,9.096169500713717,1.0714408210213768,private,0.9885211437462758,45.45117663086951,12231199.996113678,-0.05387494607102525,1,-625268.9112984557
standard,11519,5,2,923,274.7184853776615,2,econom,184,21720776.41510646,10,1.0,3,0.8532227302846142,9,autumn,1.0407671467334403,9.420271525870895,0.9950585876720295,private,1.1299314607410689,33.7300212941607,24269607.508545987,-0.11734530316636631,1,-2548831.093439527
standard,6444,2,1,593,167.65176630554498,4,standard,140,12403880.315277249,4,0.8332516811632088,0,0.899737997862656,26,autumn,0.9679887396777185,10.716797534879694,0.8098014710465432,commercial,1.1589490344807136,21.5888983078068,13458774.260542493,-0.08504547919298962,1,-1054893.9452652447
econom,4788,2,4,426,128.40878597757026,2,standard,97,8560127.298878513,4,0.8615287099287077,1,1.0,27,spring,1.0969697333630621,7.006966654640749,1.0667065921816459,commercial,1.0178510938941578,27.448180364164276,9885378.807518777,-0.1548167991396446,1,-1325251.5086402632
standard,10317,5,3,445,80.0,1,standard,58,8641065.0,7,1.0,2,0.9126691864095998,12,winter,1.06823890873306,8.154019785353334,1.0822673326510432,private,1.1748748273845722,25.806679852294465,10077306.597916804,-0.1662111785893063,1,-1436241.5979168043
standard,9454,5,5,457,80.0,3,econom,78,7670478.0,6,1.0,1,0.8671055686359146,23,autumn,0.9986263856329431,8.349611702051789,1.18800796057327,private,0.9848764863781272,29.778804926248874,7702695.411355923,-0.004200183007619985,1,-32217.41135592293
standard,9952,2,2,412,94.1556363110046,1,standard,66,8858005.81555023,10,1.0,1,0.9297913037882982,38,summer,1.0448400104347724,10.003049052681632,1.0520106320831197,private,0.9116187322420656,10.227806785079336,8972159.237303263,-0.012887033958889007,0,-114153.42175303213
standard,10687,4,4,448,154.79189389827124,4,standard,132,12727370.694913562,3,0.7805286221737295,2,0.9372518123302884,10,summer,0.9906117479080092,8.385972688123314,0.9100085616657774,commercial,0.9496235115837983,29.873228377707512,13195421.113204427,-0.03677510693374547,1,-468050.4182908647
econom,4030,1,3,493,205.47069910745842,2,premium,143,15442385.441984797,8,1.0,1,0.9303359256208571,21,summer,0.9399244692783288,9.434204124617805,0.8954840942000033,private,1.160071871433647,24.293166811828407,15843525.834569182,-0.025976582056666184,1,-401140.39258438535
econom,4295,2,3,983,180.80372225458694,2,standard,128,13362171.112729346,5,0.8866090511448893,0,0.9391347982202237,21,summer,0.9318736885874763,9.43888007510621,0.9829916169880876,private,1.1904523842931818,30.640223144317375,14038118.076434912,-0.050586611861423575,0,-675946.9637055658
econom,4762,4,4,850,208.70305232107873,4,standard,165,14682852.616053937,2,0.8761287446333803,1,0.9468000435596289,19,autumn,0.95799587984105,11.052231270799757,0.836948038402877,commercial,1.0821853947079991,36.61896403829379,15322324.09925006,-0.04355226466667228,1,-639471.4831961226
econom,4017,4,2,778,178.2887284095782,4,standard,146,12239662.42047891,10,1.0,3,0.8935720709618364,43,summer,1.0791459671256696,11.379482157620041,0.9983972228609774,commercial,1.118952851196134,30.896579474316116,13928263.80888623,-0.13796143475182943,0,-1688601.3884073198
standard,8063,4,3,409,88.70777800658401,1,standard,63,7783155.900329201,3,0.9103272456195391,0,0.8935720433807796,41,summer,0.9751466488276243,11.88516045383592,0.9311396923151725,private,1.1503952431754634,26.57874273597159,8620524.02409026,-0.10758722226361185,0,-837368.1237610597
standard,7447,3,5,915,171.24280386911596,5,econom,152,13913717.15476464,7,0.9423355980304927,0,0.9420516819968793,35,autumn,1.0813413362996775,11.203980990472502,1.1319495182880783,private,0.9572454813307507,38.629422492668674,15091796.693012223,-0.08467036703014763,1,-1178079.5382475834
econom,3523,3,1,623,173.38115022157348,2,premium,124,13564603.764402278,10,1.0,1,0.7777873418539787,26,winter,1.0596214148840888,11.389792005961906,1.077978887673861,private,1.0649458843190387,43.35635663020017,14977125.078580348,-0.10413288428556708,0,-1412521.31417807
standard,8850,4,5,780,143.99507735458496,4,standard,126,14302753.867729248,9,1.0,0,0.77037939046542,29,autumn,1.0213831680091783,11.854882553072265,0.9026707356527406,private,1.1814472454133282,39.94325101540973,15856279.398225356,-0.10861723167880748,1,-1553525.5304961074
econom,4776,5,3,940,134.70121928591752,1,standard,90,11274500.964295875,1,0.757099779528014,1,0.8701184960446723,23,spring,1.0794845334294223,11.137133511386342,0.9914070020120787,private,1.0067655634232473,29.813807706908545,13170689.582723344,-0.16818381801840493,1,-1896188.6184274685
econom,3020,3,1,701,142.5866238857308,5,premium,135,11635150.552572502,6,0.8360800070944009,3,0.8828425223050518,11,spring,0.937892642062887,8.023184671312947,1.0867490553960497,commercial,1.1971629100816379,46.38207126469827,12758379.560557865,-0.09653755685499228,0,-1123229.0079853628
econom,4713,2,4,602,80.0,3,premium,78,8187226.0,9,0.8967045228394347,1,0.9347138639054421,6,autumn,0.9152444188013638,10.96182304666629,0.8692144037200406,private,1.1116821001098247,21.42926667722392,8085689.657176428,0.012401800417329686,1,101536.34282357246
econom,4962,3,1,988,83.39177063019575,4,standard,90,9272044.531509787,7,0.9697480467797758,2,0.8759880296428891,19,spring,1.050075005165388,10.547704885085837,1.1876047579064664,private,1.1016218666570299,38.29638180735756,10313121.689683229,-0.1122812940161668,1,-1041077.1581734419
premium,22151,5,1,970,277.0882674935439,5,econom,216,32820000.69974176,3,0.9081185312247994,1,0.9586017256255674,26,winter,1.0810832462297626,9.779298881777471,0.8366859060423258,private,0.9088103305488592,17.86296092304315,35201464.94409745,-0.0725613709196061,1,-2381464.2443556935
econom,4808,1,1,595,87.42641730486153,3,econom,82,6507816.692194462,7,0.8093927929317601,0,0.9072049759866962,50,winter,0.9766188650755248,7.872475812260489,1.181306466394609,commercial,0.9030907670658941,42.593890630066745,6546448.835132404,-0.005936267839915985,0,-38632.14293794241
standard,7311,3,3,721,80.0,3,premium,78,10621231.0,2,0.9010518166054333,1,0.8609937918595262,42,summer,0.9009310051311769,7.240077463015044,0.8066765657107827,private,0.9474534197580207,29.416979630635836,9690374.945600064,0.08764107045595143,0,930856.0543999355
standard,10055,4,2,817,113.98332348360722,1,econom,78,12824267.93934429,10,1.0,1,0.9631687875258096,11,spring,1.0532662208507741,8.08573943816994,0.9933813242596168,private,1.179920542999399,16.70923470403626,14565915.142772676,-0.1358087035974263,0,-1741647.2034283858
econom,4306,4,3,741,172.9564231686643,2,premium,123,14532913.505963178,2,0.9208634901506475,2,0.913867877154653,45,winter,0.9729878794806501,11.384721926496,0.9152637871092862,commercial,1.1377004336609517,26.365581502099502,15567229.868565151,-0.07117061297981096,0,-1034316.3626019731
premium,24281,4,2,788,178.05926209706038,4,econom,146,26455798.483882416,1,0.7715983634960611,2,0.835077956396074,27,winter,1.0171242865972372,8.348110643797284,1.1870595953524536,commercial,1.0549105259508913,41.67546887919007,29791772.536733758,-0.12609613937313996,1,-3335974.0528513417
premium,16672,1,4,408,98.80235272267265,5,standard,109,11992293.636133634,3,0.874533019467341,0,0.9382388314075408,6,spring,0.9418793847779243,9.234899598070353,1.1422128941877565,commercial,1.0474341982700253,23.717740074064743,12085543.439977689,-0.007775810589150925,1,-93249.80384405516
econom,4627,5,4,931,154.82911673460399,3,standard,122,12199192.836730199,1,0.8341522705212325,3,0.9381898210920017,37,autumn,1.036263934678963,11.987875609164577,1.1610264151917837,private,0.9384235518337722,30.084331821850796,12986621.227538629,-0.064547581249604,0,-787428.3908084296
econom,3436,2,4,548,122.7697089617161,2,econom,93,6893716.358468644,8,0.9213161296222077,3,0.836149242468975,22,winter,1.0063793163752803,9.54746067769662,0.9966820151609301,commercial,1.0160304664925721,37.52958928510955,7250414.869950276,-0.05174255697994337,1,-356698.51148163155
econom,3828,5,4,782,159.51461394960594,3,premium,125,13511945.906724388,8,0.8965484896525389,0,0.9053622097735593,48,summer,0.9056232693294063,10.837495247785913,0.8423210891578881,private,0.9449722161155439,31.456360564742827,12480026.430871103,0.07637090045925489,0,1031919.4758532848
econom,3933,1,4,928,135.3370726602163,4,standard,121,10616677.633010816,4,0.9265676202181896,0,0.9302385879424897,11,spring,0.9012235499287075,10.975170983121014,0.8988629690756925,private,0.9817263055958264,20.289704411989973,9837237.955785949,0.07341653426504421,0,779439.677224867
econom,3258,4,5,411,115.29787518295115,4,econom,109,6150953.007318046,1,0.8314563619901669,0,0.8167467796879277,28,summer,0.9875466542881048,11.39633428025273,1.0123658628431733,private,0.9019204214403626,44.496980011583766,6151187.403685316,-3.810732531879667e-05,1,-234.39636727049947
standard,8003,5,3,875,117.54341980836853,1,econom,80,11754361.792334743,2,0.8596971607539334,3,0.9527754287051359,15,winter,0.9327871108552196,8.66424858405527,0.9555882960896753,commercial,1.0146194079361526,43.78055336977931,11640590.615370734,0.009679060333007758,1,113771.17696400918
standard,10198,2,2,993,80.0,4,standard,88,14326614.0,2,0.9081367980789651,3,0.8655782281894993,16,winter,1.0811271693887745,7.762640543066366,0.9310683534892548,commercial,1.1011736239688288,37.81724959285835,17625173.134841017,-0.23023996701809774,1,-3298559.1348410174
econom,3992,4,4,978,138.9233348955395,4,econom,123,9661109.39582158,2,0.8380142125609733,3,0.8567418407914127,22,winter,0.920871735860867,11.443094661782665,0.9211209759994266,commercial,1.1061794737207484,41.359875760820316,9737539.782571975,-0.00791113976863263,1,-76430.38675039448
econom,4590,2,5,452,146.17821899808422,4,premium,127,11776264.234875474,9,0.9957441164931575,2,0.8857954946197221,41,spring,1.0432371642177778,10.04783992345245,0.8936673421070002,private,1.0249394680071162,20.045494064697383,12472470.113749094,-0.05911941724369622,0,-696205.8788736202
premium,19864,3,5,835,80.0,2,econom,68,19886440.0,7,0.9576208958781023,1,0.934961557258099,5,winter,0.9699901806699412,9.979140623872198,1.0151713371696567,private,1.118837362870133,11.177894448712195,20505428.101771407,-0.03112613930755866,0,-618988.1017714068
econom,4124,2,5,605,133.16473395603563,5,econom,129,8071609.358241426,9,0.9989506898358145,2,0.9498570708074257,5,autumn,1.0869943169182719,9.849006111352217,1.0752895280817052,private,1.0272857806986047,23.28485479572383,9021411.241284933,-0.11767193392154472,0,-949801.8830435071
econom,4221,4,3,453,137.23714370237707,5,econom,132,7651598.748095083,10,0.9295611072768646,2,0.9832554916653787,31,spring,0.9265861680126397,7.1752610870741576,1.0764374473294134,private,1.1708270648161807,36.963934280108035,7907663.428041401,-0.03346551333602893,1,-256064.67994631827
econom,3812,3,4,979,80.0,4,econom,88,7131948.0,10,0.9990041084611614,2,0.8553365082040206,13,autumn,1.0555448723372316,8.24375963275181,0.8178698145033714,commercial,0.9949094224429968,36.35717167103694,7601357.470318482,-0.06581784812767595,1,-469409.47031848226
premium,23428,4,5,889,111.4233310554147,5,econom,116,25534425.242216587,2,0.8979199367057218,1,0.9183440238735882,5,winter,1.0918450895710299,10.362293784128465,0.8107793639546804,private,1.0807697537108354,20.126147136284942,29629639.224203058,-0.16038011206987224,1,-4095213.9819864705
econom,4049,4,5,743,109.84922804416105,4,premium,105,10348606.822870469,5,0.8935997873751849,3,0.9340968422735949,32,summer,1.0913949958618034,7.16496922069652,0.8348937402862175,private,0.9306369562258516,33.723313284898055,11516311.756510204,-0.11283692130027606,0,-1167704.933639735
standard,7144,3,4,568,158.98694023678613,5,econom,145,10667269.609471444,1,0.7963666680294564,1,0.924237657297695,16,summer,0.9512407102831777,10.033748058244342,0.8070975174135975,private,1.0500406543522065,25.6883625420605,11095910.915486908,-0.04018285106761283,0,-428641.30601546355
standard,9253,2,3,560,212.26121461331718,5,econom,177,13922128.584532687,2,0.8884259903045812,2,0.8510218668496686,20,spring,0.9592934415261769,7.251158380174407,0.9761641522069736,private,1.0135535897349808,24.94072348654737,13892090.674341656,0.002157565921665378,1,30037.910191031173
